country,state,city,ibgeID,deaths,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases
Brazil,SP,Lins,3527108,4,22,5.12735,28.20043,0.18182
Brazil,BA,Livramento de Nossa Senhora,2919504,0,2,0.00000,4.37331,0.00000
Brazil,TO,Lizarda,1712405,1,1,26.73797,26.73797,1.00000
Brazil,PR,Loanda,4113502,0,2,0.00000,8.66326,0.00000
Brazil,PR,Londrina,4113700,14,112,2.45729,19.65833,0.12500
Brazil,SP,Lorena,3527207,1,12,1.12732,13.52783,0.08333
Brazil,SP,Louveira,3527306,2,25,4.09123,51.14043,0.08000
Brazil,MT,Lucas do Rio Verde,5105259,1,19,1.52593,28.99258,0.05263
Brazil,PB,Lucena,2508604,0,11,0.00000,84.09786,0.00000
Brazil,SP,Lucélia,3527405,3,14,13.79501,64.37670,0.21429
Brazil,SC,Luiz Alves,4210001,0,1,0.00000,7.77665,0.00000
Brazil,PR,Lupionópolis,4113809,0,0,0.00000,0.00000,0.00000
Brazil,PI,Luzilândia,2205805,1,2,3.92372,7.84745,0.50000
Brazil,GO,Luziânia,5212501,3,13,1.44024,6.24103,0.23077
Brazil,PI,Luís Correia,2205706,0,3,0.00000,9.89740,0.00000
Brazil,MA,Luís Domingues,2106201,0,4,0.00000,57.54568,0.00000
Brazil,BA,Luís Eduardo Magalhães,2919553,0,3,0.00000,3.42783,0.00000
Brazil,RN,Luís Gomes,2407005,0,1,0.00000,9.88533,0.00000
Brazil,AM,Lábrea,1302405,0,22,0.00000,47.75446,0.00000
Brazil,SE,Macambira,2803708,0,1,0.00000,14.45296,0.00000
Brazil,PE,Macaparana,2609006,2,7,7.88146,27.58512,0.28571
Brazil,AP,Macapá,1600303,43,1790,8.54315,355.63361,0.02402
Brazil,SP,Macatuba,3528007,0,2,0.00000,11.65297,0.00000
Brazil,RN,Macau,2407203,0,1,0.00000,3.14327,0.00000
Brazil,RJ,Macaé,3302403,14,106,5.45443,41.29784,0.13208
Brazil,RN,Macaíba,2407104,3,26,3.71324,32.18140,0.11538
Brazil,SP,Macedônia,3528205,0,0,0.00000,0.00000,0.00000
Brazil,AL,Maceió,2704302,73,1675,7.16425,164.38523,0.04358
Brazil,RO,Machadinho D'Oeste,1100130,0,1,0.00000,2.50056,0.00000
Brazil,RS,Machadinho,4311700,0,1,0.00000,18.36547,0.00000
Brazil,MG,Machado,3139003,0,2,0.00000,4.74687,0.00000
Brazil,PE,Machados,2609105,1,5,6.21581,31.07907,0.20000
Brazil,RJ,Macuco,3302452,0,1,0.00000,17.86033,0.00000
Brazil,CE,Madalena,2307635,0,16,0.00000,81.25540,0.00000
Brazil,BA,Madre de Deus,2919926,0,1,0.00000,4.74091,0.00000
Brazil,SC,Mafra,4210100,0,2,0.00000,3.55290,0.00000
Brazil,PA,Magalhães Barata,1504109,0,2,0.00000,23.39729,0.00000
Brazil,MA,Magalhães de Almeida,2106300,0,10,0.00000,50.43882,0.00000
Brazil,RJ,Magé,3302502,12,194,4.89654,79.16073,0.06186
Brazil,SP,Mairinque,3528403,0,11,0.00000,23.32980,0.00000
Brazil,SP,Mairiporã,3528502,6,58,5.98928,57.89637,0.10345
Brazil,AL,Major Isidoro,2704401,0,1,0.00000,5.04948,0.00000
Brazil,SE,Malhada dos Bois,2803807,0,1,0.00000,27.15915,0.00000
Brazil,SE,Malhador,2803906,0,4,0.00000,31.70074,0.00000
Brazil,PR,Mallet,4113908,0,1,0.00000,7.33676,0.00000
Brazil,PB,Mamanguape,2508901,0,6,0.00000,13.36839,0.00000
Brazil,MG,Mamonas,3139250,0,1,0.00000,15.28351,0.00000
Brazil,AM,Manacapuru,1302504,48,900,49.29295,924.24289,0.05333
Brazil,AM,Manaquiri,1302553,2,35,6.22956,109.01729,0.05714
Brazil,AM,Manaus,1302603,680,7198,31.15318,329.76553,0.09447
Brazil,PR,Mandaguari,4114203,0,1,0.00000,2.90698,0.00000
Brazil,PR,Mandaguaçu,4114104,0,2,0.00000,8.76463,0.00000
Brazil,PR,Mandirituba,4114302,0,4,0.00000,14.88704,0.00000
Brazil,RJ,Mangaratiba,3302601,2,19,4.49762,42.72735,0.10526
Brazil,MG,Manhuaçu,3139409,0,6,0.00000,6.64975,0.00000
Brazil,MG,Manhumirim,3139508,0,0,0.00000,0.00000,0.00000
Brazil,AM,Manicoré,1302702,2,12,3.58738,21.52428,0.16667
Brazil,PI,Manoel Emídio,2205904,0,1,0.00000,18.69508,0.00000
Brazil,PR,Manoel Ribas,4114500,1,1,7.40631,7.40631,1.00000
Brazil,MG,Mantena,3139607,0,2,0.00000,7.23484,0.00000
Brazil,ES,Mantenópolis,3203304,0,0,0.00000,0.00000,0.00000
Brazil,MG,Mar de Espanha,3139805,0,7,0.00000,54.62775,0.00000
Brazil,GO,Mara Rosa,5212808,1,3,10.52299,31.56898,0.33333
Brazil,PA,Marabá,1504208,22,121,7.87545,43.31499,0.18182
Brazil,SC,Maracajá,4210407,0,1,0.00000,13.71178,0.00000
Brazil,CE,Maracanaú,2307650,38,379,16.67500,166.31123,0.10026
Brazil,PA,Maracanã,1504307,1,31,3.39294,105.18101,0.03226
Brazil,MA,Maracaçumé,2106326,0,14,0.00000,65.43585,0.00000
Brazil,BA,Maracás,2920502,0,2,0.00000,9.59969,0.00000
Brazil,AL,Maragogi,2704500,1,11,3.05773,33.63503,0.09091
Brazil,BA,Maragogipe,2920601,0,6,0.00000,13.42973,0.00000
Brazil,PE,Maraial,2609204,1,1,8.81446,8.81446,1.00000
Brazil,CE,Maranguape,2307700,18,145,13.95587,112.42227,0.12414
Brazil,MA,Maranhãozinho,2106375,0,5,0.00000,30.74085,0.00000
Brazil,PA,Marapanim,1504406,2,19,7.05816,67.05251,0.10526
Brazil,SP,Marapoama,3528858,0,1,0.00000,32.99241,0.00000
Brazil,ES,Marataízes,3203320,1,55,2.59747,142.86085,0.01818
Brazil,RS,Maratá,4311791,0,4,0.00000,148.64363,0.00000
Brazil,RS,Marau,4311809,3,119,6.79332,269.46854,0.02521
Brazil,AM,Maraã,1302801,0,33,0.00000,181.07989,0.00000
Brazil,BA,Maraú,2920700,1,2,4.86145,9.72290,0.50000
Brazil,RS,Marcelino Ramos,4311908,0,1,0.00000,22.71695,0.00000
Brazil,CE,Marco,2307809,0,4,0.00000,14.61935,0.00000
Brazil,PI,Marcolândia,2205953,0,1,0.00000,11.77579,0.00000
Brazil,PI,Marcos Parente,2206001,0,2,0.00000,43.96571,0.00000
Brazil,PR,Marechal Cândido Rondon,4114609,0,2,0.00000,3.77758,0.00000
Brazil,AL,Marechal Deodoro,2704708,4,55,7.70698,105.97098,0.07273
Brazil,ES,Marechal Floriano,3203346,0,13,0.00000,77.87229,0.00000
Brazil,PB,Mari,2509107,1,18,4.57938,82.42891,0.05556
Brazil,PR,Marialva,4114807,0,1,0.00000,2.81722,0.00000
Brazil,MG,Mariana,3140001,2,20,3.29359,32.93591,0.10000
Brazil,AL,Maribondo,2704807,1,2,7.53920,15.07841,0.50000
Brazil,RJ,Maricá,3302700,13,110,8.06417,68.23525,0.11818
Brazil,PR,Marilena,4115002,0,10,0.00000,141.32278,0.00000
Brazil,PR,Marilândia do Sul,4114906,0,1,0.00000,11.31734,0.00000
Brazil,ES,Marilândia,3203353,0,1,0.00000,7.79241,0.00000
Brazil,PR,Maringá,4115200,6,63,1.41621,14.87020,0.09524
Brazil,MG,Maripá de Minas,3140209,0,1,0.00000,33.63606,0.00000
Brazil,PA,Marituba,1504422,5,78,3.80167,59.30612,0.06410
Brazil,PB,Marizópolis,2509156,1,3,15.11259,45.33777,0.33333
Brazil,PR,Mariópolis,4115309,0,3,0.00000,45.38578,0.00000
Brazil,MG,Marliéria,3140308,0,4,0.00000,99.03441,0.00000
Brazil,RS,Marques de Souza,4312054,0,1,0.00000,24.94388,0.00000
Brazil,MG,Martinho Campos,3140506,1,1,7.46938,7.46938,1.00000
Brazil,CE,Martinópole,2307908,0,0,0.00000,0.00000,0.00000
Brazil,SP,Martinópolis,3529203,0,3,0.00000,11.33744,0.00000
Brazil,SE,Maruim,2804003,0,8,0.00000,46.47650,0.00000
Brazil,PR,Marumbi,4115507,0,2,0.00000,42.74418,0.00000
Brazil,SP,Marília,3529005,1,19,0.41862,7.95372,0.05263
Brazil,CE,Massapê,2308005,1,38,2.58151,98.09743,0.02632
Brazil,PB,Massaranduba,2509206,0,2,0.00000,14.36988,0.00000
Brazil,SC,Massaranduba,4210605,1,1,5.91156,5.91156,1.00000
Brazil,MA,Mata Roma,2106409,1,11,5.94212,65.36336,0.09091
Brazil,BA,Mata de São João,2921005,0,4,0.00000,8.58682,0.00000
Brazil,PB,Mataraca,2509305,0,1,0.00000,11.85677,0.00000
Brazil,MG,Matias Barbosa,3140803,0,0,0.00000,0.00000,0.00000
Brazil,MG,Matias Cardoso,3140852,0,1,0.00000,8.96298,0.00000
Brazil,MA,Matinha,2106508,0,33,0.00000,141.20668,0.00000
Brazil,PB,Matinhas,2509339,0,1,0.00000,22.22222,0.00000
Brazil,PR,Matinhos,4115705,0,2,0.00000,5.76037,0.00000
Brazil,RS,Mato Castelhano,4312138,0,1,0.00000,39.37008,0.00000
Brazil,MG,Matozinhos,3141108,0,1,0.00000,2.64410,0.00000
Brazil,AL,Matriz de Camaragibe,2705101,1,2,4.05811,8.11622,0.50000
Brazil,PB,Maturéia,2509396,0,1,0.00000,15.22302,0.00000
Brazil,SP,Matão,3529302,0,6,0.00000,7.21414,0.00000
Brazil,TO,Maurilândia do Tocantins,1712801,0,4,0.00000,116.75423,0.00000
Brazil,CE,Mauriti,2308104,1,4,2.08498,8.33994,0.25000
Brazil,SP,Mauá,3529401,30,378,6.34367,79.93030,0.07937
Brazil,AM,Maués,1302900,20,182,31.29646,284.79775,0.10989
Brazil,RN,Maxaranguape,2407500,0,1,0.00000,8.08342,0.00000
Brazil,AP,Mazagão,1600402,1,31,4.62278,143.30621,0.03226
Brazil,BA,Medeiros Neto,2921104,0,1,0.00000,4.40762,0.00000
Brazil,PR,Medianeira,4115804,0,8,0.00000,17.31677,0.00000
Brazil,PA,Medicilândia,1504455,1,2,3.16486,6.32971,0.50000
Brazil,MG,Medina,3141405,0,1,0.00000,4.80307,0.00000
Brazil,SC,Meleiro,4210803,0,2,0.00000,28.51033,0.00000
Brazil,PA,Melgaço,1504505,1,13,3.61611,47.00947,0.07692
Brazil,RJ,Mendes,3302809,1,11,5.37230,59.09530,0.09091
Brazil,SP,Meridiano,3529609,0,1,0.00000,26.06882,0.00000
Brazil,CE,Meruoca,2308203,0,8,0.00000,53.13143,0.00000
Brazil,RJ,Mesquita,3302858,23,218,13.06054,123.79119,0.10550
Brazil,AL,Messias,2705200,1,2,5.60036,11.20072,0.50000
Brazil,PI,Miguel Alves,2206209,0,24,0.00000,71.09005,0.00000
Brazil,RJ,Miguel Pereira,3302908,1,10,3.91573,39.15733,0.10000
Brazil,SP,Miguelópolis,3529708,0,3,0.00000,13.49771,0.00000
Brazil,MA,Milagres do Maranhão,2106672,0,4,0.00000,47.25898,0.00000
Brazil,CE,Milagres,2308302,0,2,0.00000,7.26956,0.00000
Brazil,CE,Milhã,2308351,0,6,0.00000,45.61003,0.00000
Brazil,ES,Mimoso do Sul,3203403,0,13,0.00000,49.70749,0.00000
Brazil,MG,Minas Novas,3141801,0,2,0.00000,6.35243,0.00000
Brazil,RS,Minas do Leão,4312252,0,2,0.00000,24.76780,0.00000
Brazil,GO,Minaçu,5213087,0,1,0.00000,3.43997,0.00000
Brazil,SP,Mineiros do Tietê,3529807,1,7,7.74713,54.22993,0.14286
Brazil,GO,Mineiros,5213103,0,10,0.00000,14.96984,0.00000
Brazil,SP,Miracatu,3529906,2,14,10.11173,70.78214,0.14286
Brazil,TO,Miracema do Tocantins,1713205,0,1,0.00000,5.48005,0.00000
Brazil,RJ,Miracema,3303005,0,6,0.00000,22.07993,0.00000
Brazil,MA,Mirador,2106706,0,1,0.00000,4.75851,0.00000
Brazil,PR,Mirador,4115903,1,4,45.18753,180.75011,0.25000
Brazil,MA,Miranda do Norte,2106755,0,10,0.00000,35.23484,0.00000
Brazil,MS,Miranda,5005608,0,1,0.00000,3.56977,0.00000
Brazil,SP,Mirandópolis,3530102,2,18,6.76498,60.88486,0.11111
Brazil,TO,Miranorte,1713304,1,4,7.44380,29.77520,0.25000
Brazil,RO,Mirante da Serra,1101302,0,3,0.00000,27.40477,0.00000
Brazil,BA,Mirante,2921450,0,1,0.00000,11.57273,0.00000
Brazil,MT,Mirassol d'Oeste,5105622,1,8,3.60503,28.84026,0.12500
Brazil,SP,Mirassol,3530300,0,12,0.00000,20.05884,0.00000
Brazil,CE,Miraíma,2308377,1,2,7.23694,14.47387,0.50000
Brazil,MA,Mirinzal,2106805,2,6,13.36720,40.10159,0.33333
Brazil,CE,Missão Velha,2308401,0,2,0.00000,5.65083,0.00000
Brazil,PA,Mocajuba,1504604,0,7,0.00000,22.48201,0.00000
Brazil,SP,Mococa,3530508,2,13,2.90339,18.87203,0.15385
Brazil,MG,Moema,3142403,0,1,0.00000,13.30318,0.00000
Brazil,SP,Mogi Guaçu,3530706,1,27,0.65838,17.77626,0.03704
Brazil,SP,Mogi Mirim,3530805,0,6,0.00000,6.43853,0.00000
Brazil,SP,Mogi das Cruzes,3530607,31,443,6.95314,99.36255,0.06998
Brazil,SE,Moita Bonita,2804102,0,1,0.00000,8.82223,0.00000
Brazil,PA,Moju,1504703,2,17,2.43623,20.70797,0.11765
Brazil,CE,Mombaça,2308500,1,14,2.28326,31.96566,0.07143
Brazil,SP,Mongaguá,3531100,1,13,1.76361,22.92688,0.07692
Brazil,PI,Monsenhor Gil,2206407,0,1,0.00000,9.46611,0.00000
Brazil,PI,Monsenhor Hipólito,2206506,1,3,12.90489,38.71467,0.33333
Brazil,CE,Monsenhor Tabosa,2308609,1,9,5.80248,52.22235,0.11111
Brazil,ES,Montanha,3203502,0,2,0.00000,10.61966,0.00000
Brazil,RN,Montanhas,2407708,1,2,8.88810,17.77620,0.50000
Brazil,MG,Monte Alegre de Minas,3142809,0,4,0.00000,18.93939,0.00000
Brazil,PA,Monte Alegre,1504802,0,7,0.00000,12.06231,0.00000
Brazil,RN,Monte Alegre,2407807,0,8,0.00000,35.63316,0.00000
Brazil,SP,Monte Alto,3531308,1,18,1.98028,35.64498,0.05556
Brazil,SP,Monte Aprazível,3531407,0,1,0.00000,3.98613,0.00000
Brazil,SP,Monte Azul Paulista,3531506,0,2,0.00000,10.52189,0.00000
Brazil,MG,Monte Azul,3142908,0,2,0.00000,9.59049,0.00000
Brazil,RS,Monte Belo do Sul,4312385,1,1,39.24647,39.24647,1.00000
Brazil,MG,Monte Carmelo,3143104,0,6,0.00000,12.54994,0.00000
Brazil,SP,Monte Mor,3531803,2,13,3.34605,21.74931,0.15385
Brazil,RO,Monte Negro,1101401,0,0,0.00000,0.00000,0.00000
Brazil,PB,Monteiro,2509701,0,2,0.00000,6.02011,0.00000
Brazil,RS,Montenegro,4312401,0,8,0.00000,12.25791,0.00000
Brazil,MA,Montes Altos,2107001,0,2,0.00000,21.83406,0.00000
Brazil,MG,Montes Claros,3143302,2,24,0.48859,5.86308,0.08333
Brazil,GO,Montividiu,5213756,0,1,0.00000,7.46491,0.00000
Brazil,MA,Monção,2106904,2,14,5.98193,41.87354,0.14286
Brazil,CE,Morada Nova,2308708,0,52,0.00000,84.02004,0.00000
Brazil,CE,Moraújo,2308807,1,9,11.46263,103.16369,0.11111
Brazil,PE,Moreno,2609402,5,51,7.96381,81.23089,0.09804
Brazil,RS,Mormaço,4312427,0,2,0.00000,64.82982,0.00000
Brazil,BA,Morpará,2921609,0,6,0.00000,70.43080,0.00000
Brazil,PR,Morretes,4116208,0,2,0.00000,12.19066,0.00000
Brazil,CE,Morrinhos,2308906,0,11,0.00000,48.81512,0.00000
Brazil,GO,Morrinhos,5213806,0,1,0.00000,2.16750,0.00000
Brazil,SP,Morro Agudo,3531902,0,5,0.00000,15.16622,0.00000
Brazil,PI,Morro Cabeça no Tempo,2206654,0,1,0.00000,22.06531,0.00000
Brazil,SC,Morro da Fumaça,4211207,0,6,0.00000,33.71544,0.00000
Brazil,MG,Morro da Garça,3143609,1,1,40.61738,40.61738,1.00000
Brazil,PI,Morro do Chapéu do Piauí,2206670,0,1,0.00000,14.71454,0.00000
Brazil,MA,Morros,2107100,1,21,5.14589,108.06360,0.04762
Brazil,SP,Morungaba,3532009,0,9,0.00000,66.06959,0.00000
Brazil,RN,Mossoró,2408003,20,296,6.72545,99.53662,0.06757
Brazil,PA,Muaná,1504901,0,8,0.00000,19.82701,0.00000
Brazil,RR,Mucajaí,1400308,0,13,0.00000,72.81689,0.00000
Brazil,CE,Mucambo,2309003,0,10,0.00000,68.78998,0.00000
Brazil,BA,Mucugê,2921906,0,4,0.00000,44.14037,0.00000
Brazil,ES,Mucurici,3203601,0,0,0.00000,0.00000,0.00000
Brazil,CE,Mulungu,2309102,0,8,0.00000,73.91666,0.00000
Brazil,PB,Mulungu,2509800,0,3,0.00000,30.29691,0.00000
Brazil,MS,Mundo Novo,5005681,0,2,0.00000,10.88969,0.00000
Brazil,MG,Munhoz,3143807,0,3,0.00000,49.75950,0.00000
Brazil,ES,Muniz Freire,3203700,0,3,0.00000,17.17721,0.00000
Brazil,ES,Muqui,3203809,0,1,0.00000,6.47291,0.00000
Brazil,MG,Muriaé,3143906,0,32,0.00000,29.42177,0.00000
Brazil,SE,Muribeca,2804300,1,2,13.11475,26.22951,0.50000
Brazil,AL,Murici,2705507,2,40,7.08316,141.66313,0.05000
Brazil,MG,Mutum,3144003,0,1,0.00000,3.70659,0.00000
Brazil,MG,Muzambinho,3144102,0,2,0.00000,9.72337,0.00000
Brazil,RS,Muçum,4312609,0,4,0.00000,80.74283,0.00000
Brazil,MG,Mário Campos,3140159,1,11,6.48677,71.35444,0.09091
Brazil,AC,Mâncio Lima,1200336,0,3,0.00000,15.80861,0.00000
Brazil,PA,Mãe do Rio,1504059,0,22,0.00000,73.14559,0.00000
Brazil,MG,Nanuque,3144300,1,2,2.45399,4.90798,0.50000
Brazil,RN,Natal,2408102,19,872,2.14902,98.62892,0.02179
Brazil,RJ,Natividade,3303104,0,2,0.00000,13.05739,0.00000
Brazil,SC,Navegantes,4211306,0,97,0.00000,119.05492,0.00000
Brazil,MS,Naviraí,5005707,0,1,0.00000,1.82222,0.00000
Brazil,MG,Nazareno,3144508,0,1,0.00000,11.61710,0.00000
Brazil,SP,Nazaré Paulista,3532405,1,9,5.39840,48.58562,0.11111
Brazil,PE,Nazaré da Mata,2609501,2,18,6.15934,55.43408,0.11111
Brazil,PI,Nazaré do Piauí,2206704,0,0,0.00000,0.00000,0.00000
Brazil,BA,Nazaré,2922508,0,1,0.00000,3.50570,0.00000
Brazil,PI,Nazária,2206720,0,2,0.00000,23.33722,0.00000
Brazil,GO,Nerópolis,5214507,0,7,0.00000,23.45059,0.00000
Brazil,SP,Neves Paulista,3532504,0,2,0.00000,22.39642,0.00000
Brazil,AM,Nhamundá,1303007,1,13,4.72300,61.39895,0.07692
Brazil,SP,Nhandeara,3532603,0,2,0.00000,17.42464,0.00000
Brazil,RS,Nicolau Vergueiro,4312674,0,2,0.00000,118.90606,0.00000
Brazil,BA,Nilo Peçanha,2922607,1,2,7.14439,14.28878,0.50000
Brazil,RJ,Nilópolis,3303203,13,138,8.00074,84.93092,0.09420
Brazil,SP,Nipoã,3532702,0,1,0.00000,19.18281,0.00000
Brazil,GO,Niquelândia,5214606,0,2,0.00000,4.31146,0.00000
Brazil,RJ,Niterói,3303302,43,756,8.37253,147.20085,0.05688
Brazil,RS,Nonoai,4312708,0,2,0.00000,17.10133,0.00000
Brazil,BA,Nordestina,2922656,0,2,0.00000,15.23229,0.00000
Brazil,RR,Normandia,1400407,0,4,0.00000,35.42958,0.00000
Brazil,SE,Nossa Senhora da Glória,2804508,0,14,0.00000,37.91572,0.00000
Brazil,SE,Nossa Senhora das Dores,2804607,0,1,0.00000,3.75530,0.00000
Brazil,SE,Nossa Senhora de Lourdes,2804706,1,1,15.42496,15.42496,1.00000
Brazil,SE,Nossa Senhora do Socorro,2804805,4,122,2.17832,66.43867,0.03279
Brazil,PR,Nova Aliança do Ivaí,4116505,0,1,0.00000,64.80881,0.00000
Brazil,SP,Nova Aliança,3532801,0,2,0.00000,28.68206,0.00000
Brazil,MS,Nova Andradina,5006200,0,12,0.00000,22.06937,0.00000
Brazil,RS,Nova Araçá,4312807,0,10,0.00000,210.12818,0.00000
Brazil,RO,Nova Brasilândia D'Oeste,1100148,0,3,0.00000,14.65273,0.00000
Brazil,RS,Nova Bréscia,4313003,0,2,0.00000,60.06006,0.00000
Brazil,SP,Nova Campina,3532827,0,1,0.00000,10.25115,0.00000
Brazil,RN,Nova Cruz,2408300,0,4,0.00000,10.71151,0.00000
Brazil,SC,Nova Erechim,4211405,0,6,0.00000,119.54573,0.00000
Brazil,PA,Nova Esperança do Piriá,1504950,1,18,4.67990,84.23811,0.05556
Brazil,PR,Nova Esperança,4116901,0,5,0.00000,17.91858,0.00000
Brazil,SP,Nova Europa,3532900,0,1,0.00000,8.93975,0.00000
Brazil,PB,Nova Floresta,2510105,0,1,0.00000,9.40026,0.00000
Brazil,RJ,Nova Friburgo,3303401,8,87,4.19659,45.63791,0.09195
Brazil,PR,Nova Fátima,4117008,0,1,0.00000,12.26542,0.00000
Brazil,GO,Nova Glória,5214861,0,1,0.00000,12.24890,0.00000
Brazil,SP,Nova Granada,3533007,0,5,0.00000,23.25581,0.00000
Brazil,SP,Nova Guataporanga,3533106,0,1,0.00000,43.17789,0.00000
Brazil,RJ,Nova Iguaçu,3303500,66,591,8.03772,71.97416,0.11168
Brazil,PA,Nova Ipixuna,1504976,0,7,0.00000,41.97146,0.00000
Brazil,MT,Nova Lacerda,5106182,0,1,0.00000,15.06024,0.00000
Brazil,MG,Nova Lima,3144805,0,96,0.00000,101.17084,0.00000
Brazil,PR,Nova Londrina,4117107,0,10,0.00000,75.68304,0.00000
Brazil,MT,Nova Monte Verde,5108956,0,1,0.00000,10.89562,0.00000
Brazil,MT,Nova Mutum,5106224,1,10,2.20371,22.03711,0.10000
Brazil,SP,Nova Odessa,3533403,2,10,3.32369,16.61847,0.20000
Brazil,MA,Nova Olinda do Maranhão,2107357,0,6,0.00000,28.66972,0.00000
Brazil,AM,Nova Olinda do Norte,1303106,1,35,2.67537,93.63797,0.02857
Brazil,CE,Nova Olinda,2309201,0,7,0.00000,44.97270,0.00000
Brazil,TO,Nova Olinda,1714880,0,12,0.00000,101.53143,0.00000
Brazil,RS,Nova Palma,4313102,0,1,0.00000,15.35627,0.00000
Brazil,MG,Nova Porteirinha,3145059,0,1,0.00000,13.33333,0.00000
Brazil,RS,Nova Prata,4313300,0,8,0.00000,29.35026,0.00000
Brazil,TO,Nova Rosalândia,1715002,0,1,0.00000,23.47418,0.00000
Brazil,CE,Nova Russas,2309300,1,4,3.09329,12.37317,0.25000
Brazil,MG,Nova Serrana,3145208,1,6,0.97378,5.84266,0.16667
Brazil,BA,Nova Soure,2922904,0,2,0.00000,7.42198,0.00000
Brazil,PA,Nova Timboteua,1505007,0,12,0.00000,78.10974,0.00000
Brazil,SC,Nova Trento,4211504,0,1,0.00000,6.87332,0.00000
Brazil,GO,Nova Veneza,5215009,0,1,0.00000,10.14919,0.00000
Brazil,SC,Nova Veneza,4211603,0,7,0.00000,46.15587,0.00000
Brazil,ES,Nova Venécia,3203908,1,6,1.99561,11.97366,0.16667
Brazil,BA,Nova Viçosa,2923001,0,1,0.00000,2.30542,0.00000
Brazil,TO,Novo Acordo,1715101,0,1,0.00000,23.03086,0.00000
Brazil,AM,Novo Airão,1303205,4,34,20.56132,174.77126,0.11765
Brazil,AM,Novo Aripuanã,1303304,2,27,7.79910,105.28779,0.07407
Brazil,MG,Novo Cruzeiro,3145307,1,2,3.19173,6.38345,0.50000
Brazil,GO,Novo Gama,5215231,1,5,0.86422,4.32111,0.20000
Brazil,RS,Novo Hamburgo,4313409,2,42,0.81054,17.02141,0.04762
Brazil,RO,Novo Horizonte do Oeste,1100502,0,1,0.00000,11.71234,0.00000
Brazil,SP,Novo Horizonte,3533502,0,8,0.00000,19.48748,0.00000
Brazil,AL,Novo Lino,2705606,0,1,0.00000,7.88022,0.00000
Brazil,CE,Novo Oriente,2309409,1,3,3.49565,10.48694,0.33333
Brazil,PA,Novo Progresso,1505031,0,2,0.00000,7.76337,0.00000
Brazil,PA,Novo Repartimento,1505064,0,4,0.00000,5.26877,0.00000
Brazil,RS,Não-Me-Toque,4312658,0,7,0.00000,39.71857,0.00000
Brazil,RN,Nísia Floresta,2408201,1,8,3.62293,28.98341,0.12500
Brazil,CE,Ocara,2309458,2,24,7.78119,93.37431,0.08333
Brazil,PA,Oeiras do Pará,1505205,1,20,3.07579,61.51575,0.05000
Brazil,PI,Oeiras,2207009,0,15,0.00000,40.50879,0.00000
Brazil,AP,Oiapoque,1600501,1,54,3.66703,198.01980,0.01852
Brazil,MA,Olho d'Água das Cunhãs,2107407,0,5,0.00000,25.63445,0.00000
Brazil,AL,Olho d'Água das Flores,2705705,0,1,0.00000,4.61084,0.00000
Brazil,MA,Olinda Nova do Maranhão,2107456,0,7,0.00000,47.61581,0.00000
Brazil,PE,Olinda,2609600,77,1163,19.61873,296.31932,0.06621
Brazil,BA,Oliveira dos Brejinhos,2923209,0,5,0.00000,22.90951,0.00000
Brazil,AL,Olivença,2706000,0,1,0.00000,8.60289,0.00000
Brazil,SP,Olímpia,3533908,0,9,0.00000,16.43175,0.00000
Brazil,PA,Oriximiná,1505304,0,1,0.00000,1.36806,0.00000
Brazil,SC,Orleans,4211702,0,19,0.00000,82.92598,0.00000
Brazil,SP,Orlândia,3534302,1,4,2.27128,9.08513,0.25000
Brazil,PE,Orobó,2609709,0,1,0.00000,4.18690,0.00000
Brazil,PE,Orocó,2609808,0,1,0.00000,6.67067,0.00000
Brazil,CE,Orós,2309508,0,12,0.00000,56.00411,0.00000
Brazil,SP,Osasco,3534401,153,1257,21.90665,179.97818,0.12172
Brazil,SP,Osvaldo Cruz,3534609,0,1,0.00000,3.04146,0.00000
Brazil,RS,Osório,4313508,0,7,0.00000,15.21938,0.00000
Brazil,PE,Ouricuri,2609907,1,9,1.43970,12.95728,0.11111
Brazil,PA,Ourilândia do Norte,1505437,0,5,0.00000,15.22904,0.00000
Brazil,SP,Ourinhos,3534708,3,22,2.64219,19.37609,0.13636
Brazil,BA,Ouriçangas,2923308,0,0,0.00000,0.00000,0.00000
Brazil,MG,Ouro Branco,3145901,0,4,0.00000,10.12658,0.00000
Brazil,RN,Ouro Branco,2408508,0,1,0.00000,20.78138,0.00000
Brazil,MG,Ouro Fino,3146008,1,5,2.97274,14.86370,0.20000
Brazil,RO,Ouro Preto do Oeste,1100155,0,13,0.00000,36.07604,0.00000
Brazil,SC,Ouro,4211801,0,1,0.00000,13.70802,0.00000
Brazil,PA,Ourém,1505403,0,9,0.00000,50.44278,0.00000
Brazil,SP,Pacaembu,3534906,1,1,7.04374,7.04374,1.00000
Brazil,CE,Pacajus,2309607,2,69,2.76997,95.56390,0.02899
Brazil,PA,Pacajá,1505486,1,8,2.09617,16.76938,0.12500
Brazil,RR,Pacaraima,1400456,0,55,0.00000,316.07379,0.00000
Brazil,CE,Pacatuba,2309706,13,135,15.58155,161.80842,0.09630
Brazil,SE,Pacatuba,2804904,0,2,0.00000,13.86194,0.00000
Brazil,CE,Pacoti,2309805,2,7,16.31188,57.09159,0.28571
Brazil,MG,Padre Paraíso,3146305,0,1,0.00000,4.96179,0.00000
Brazil,SC,Paial,4211876,0,2,0.00000,132.89037,0.00000
